ID,text,label
TRAIN_086,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 인원이 적어야 집중할 수 있는 것은 맞지만 인원이 너무 적으면 강의 신청이 너무 치열해져서 강의를 듣지조차 못할 수도 있기 때문에. 관심 기업: 삼성. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트, E. 소프트웨어 개발자, 아직 뚜렷한 희망 직무를 정하지 못했습니다입니다.",0
TRAIN_087,"지원 동기: BDA 학회원만의 혜택을 누리고 싶어서 현직자 강연 잡 페스티벌 기업연계 공모전 등. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 다양한 현직자 강의를 듣고 싶어서. 관심 기업: 컨설팅 업계. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 인문학입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 ADsP입니다. 희망 직무는 B. 데이터 분석가, F. UI/UX 디자이너, G. PM/서비스 기획자, I. 마케터, J. MD, RA입니다.",0
TRAIN_088,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 프로젝트 경험. 강의 규모 선택 이유: 강의를 효율적으로 진행할 수 있어서. 관심 기업: 엔비디아. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 D. 인공지능 전문가입니다.",0
TRAIN_089,"지원 동기: 이전 기수에 매우 만족해서. 얻고자 하는 점: 프로젝트 경험. 강의 규모 선택 이유: . 관심 기업: 대기업. 직업은 취준생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 인문학입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 ADsP입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트, D. 인공지능 전문가입니다.",0
TRAIN_090,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 개인적으로 많아야 부담없이 수강할 수 있는데 너무 많은 인원은 시끄러워지거나 하는 경향성이 있어서. 관심 기업: 직무관련 호감있는 기업이 없습니다. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 경영학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 ADsP입니다. 희망 직무는 B. 데이터 분석가, G. PM/서비스 기획자입니다.",0
TRAIN_091,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 프로젝트 경험. 강의 규모 선택 이유: 참여. 관심 기업: 삼성전자. 직업은 취준생입니다. 전공 유형은 nan이며, 전공 분야는 nan입니다. 일일 평균 학습 시간은 1.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 D. 인공지능 전문가입니다.",0
TRAIN_092,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 많은 현직자분들의 이야기를 듣고 싶어서. 관심 기업: 공기업. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 IT (컴퓨터 공학 포함)입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트, D. 인공지능 전문가입니다.",0
TRAIN_093,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 인원이 적어야 질의응답이 좋아서. 관심 기업: 아직 고민중입니다. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 자연과학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 컴퓨터활용능력입니다. 희망 직무는 B. 데이터 분석가입니다.",0
TRAIN_094,"지원 동기: 시간적으로 부담이 없어서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 작은 규모가 집중이 잘되어서. 관심 기업: 네이버. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 경제통상학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 ADsP, 정보처리기사, 구글 애널리스트입니다. 희망 직무는 A. 데이터 엔지니어입니다.",0
TRAIN_095,"지원 동기: 현직자의 강의를 듣고 싶어서. 얻고자 하는 점: 프로젝트 경험. 강의 규모 선택 이유: 인원이 너무 많아지면 궁금한 점을 질의응답하는데 어려움이 생길 것 같아 집중하여 참여하고 싶어 소수인원 규모를 선택했습니다. 관심 기업: 네이버. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 IT (컴퓨터 공학 포함)입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 C. 데이터 사이언티스트, D. 인공지능 전문가, E. 소프트웨어 개발자입니다.",1
TRAIN_096,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 사람이 너무 적은 건 부담이 되고 많으면 너무 집중하기 힘들 것 같습니다. 관심 기업: 한국갤럽조사연구. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 경영학입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트입니다.",0
TRAIN_097,"지원 동기: 시간적으로 부담이 없어서. 얻고자 하는 점: 기초적인 python sql 지식 숙지. 강의 규모 선택 이유: 너무 많지도 적지도 않은 인원이라고 생각해서 입니다. 관심 기업: 안랩. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 IT (컴퓨터 공학 포함)입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 정보보안입니다.",0
TRAIN_098,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 너무 적으면 부담스러우나 많으면 집중이 안될거 같아서. 관심 기업: 쿠팡 우아한 형제들 넥슨. 직업은 취준생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 경영학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, G. PM/서비스 기획자, I. 마케터입니다.",0
TRAIN_099,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 너무 적지 않지만 어느정도 집중이 가능한. 관심 기업: 삼성. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 0.7시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가,  도시계획입니다.",0
TRAIN_100,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: . 관심 기업: LG전자. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 경영학, 인문학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 H. 자연과학계열 연구자, I. 마케터, J. MD입니다.",0
TRAIN_101,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 위 항목 전체. 강의 규모 선택 이유: 너무 적으면 좀 그렇고 너무 많이 규모 선정시 인원 부족 문제 때문에. 관심 기업: 삼성. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 사회과학입니다. 일일 평균 학습 시간은 5.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트, D. 인공지능 전문가, H. 자연과학계열 연구자입니다.",0
TRAIN_102,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 인원이 적을수록 심도 깊은 정보를 얻을 수 있을 것 같아요. 관심 기업: 하나카드 국민카드 신한카드 SK 등. 직업은 취준생입니다. 전공 유형은 nan이며, 전공 분야는 nan입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 ADsP입니다. 희망 직무는 G. PM/서비스 기획자, 입니다.",0
TRAIN_103,"지원 동기: BDA 학회원만의 혜택을 누리고 싶어서 현직자 강연 잡 페스티벌 기업연계 공모전 등. 얻고자 하는 점: 공모전 경험. 강의 규모 선택 이유: 여러 의견을 집중력 있게 들어 볼 수 있는 적당한 인원이라고 생각. 관심 기업: 네이버 카카오 구글. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 사회과학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트, F. UI/UX 디자이너입니다.",0
TRAIN_104,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 프로젝트 경험. 강의 규모 선택 이유: 인원이 많아야 다채로워서. 관심 기업: 쿠팡. 직업은 취준생입니다. 전공 유형은 단일 전공이며, 전공 분야는 사회과학입니다. 일일 평균 학습 시간은 1.0시간입니다. 자격증 보유 현황은 ADsP, SQLD, 구글 애널리스트입니다. 희망 직무는 B. 데이터 분석가입니다.",0
TRAIN_105,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 적당한 수가 참여하는 게 좋을 것 같아서. 관심 기업: 현대카드 카카오 하이브. 직업은 대학원생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 경영학, 인문학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 ADsP, SQLD입니다. 희망 직무는 C. 데이터 사이언티스트입니다.",0
TRAIN_106,"지원 동기: 이전 기수에 매우 만족해서. 얻고자 하는 점: 프로젝트 경험. 강의 규모 선택 이유: 가장 집중이 잘 되는 인원인듯 함. 관심 기업: 넛지헬스케어. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 4.0시간입니다. 자격증 보유 현황은 ADsP, SQLD입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트입니다.",1
TRAIN_107,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 다양한 주제 중에서 선택하여 듣고싶습니다. 관심 기업: 삼성. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 IT (컴퓨터 공학 포함)입니다. 일일 평균 학습 시간은 1.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트, E. 소프트웨어 개발자입니다.",0
TRAIN_108,"지원 동기: BDA 학회원만의 혜택을 누리고 싶어서 현직자 강연 잡 페스티벌 기업연계 공모전 등. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 적당한 리스너의 수 인것 같아서. 관심 기업: lg엔솔 삼성 sdi sk on. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 공학 (컴퓨터 공학 제외), 자연과학입니다. 일일 평균 학습 시간은 1.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 생산/공정기술입니다.",1
TRAIN_109,"지원 동기: 이전 기수에 매우 만족해서. 얻고자 하는 점: 공모전 경험. 강의 규모 선택 이유: 부담스럽지 않아서. 관심 기업: 네이버. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 IT (컴퓨터 공학 포함), 인문학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트, D. 인공지능 전문가, E. 소프트웨어 개발자입니다.",0
TRAIN_110,"지원 동기: 이전 기수에 매우 만족해서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 집중하기 적당한 인원인 것 같다. 관심 기업: 네이버. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 4.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트입니다.",0
TRAIN_111,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 보다 많은 인원에게 기회가 부여되었으면 해서. 관심 기업: . 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 IT (컴퓨터 공학 포함)입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트, D. 인공지능 전문가, E. 소프트웨어 개발자입니다.",1
TRAIN_112,"지원 동기: 이전 기수에 매우 만족해서. 얻고자 하는 점: 프로젝트 경험. 강의 규모 선택 이유: 적당한 인원이라서. 관심 기업: 잘 모릅니다. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 자연과학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 ADsP입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트입니다.",0
TRAIN_113,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 적당한 인원이라고 생각해서. 관심 기업: 아직은 모르겠습니다. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 경제통상학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 아직 없습니다..입니다.",0
TRAIN_114,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 프로젝트 경험. 강의 규모 선택 이유: 여러 전문가의 강의를 듣고싶어서. 관심 기업: 네이버. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 IT (컴퓨터 공학 포함), 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 A. 데이터 엔지니어입니다.",0
TRAIN_115,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 다양한 의견을 들을 수 있어서. 관심 기업: 아직없다. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 자연과학입니다. 일일 평균 학습 시간은 1.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가입니다.",0
TRAIN_116,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 적당할 것 같아사. 관심 기업: 게임 뷰티 패션 관련 기업. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 경영학입니다. 일일 평균 학습 시간은 2.5시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트입니다.",0
TRAIN_117,"지원 동기: 이전 기수에 매우 만족해서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 듣기에 딱 적당한것 같아서. 관심 기업: 크게 고민해본 적이 아직 없음. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 1.5시간입니다. 자격증 보유 현황은 ADsP입니다. 희망 직무는 B. 데이터 분석가입니다.",1
TRAIN_118,"지원 동기: 이전 기수에 매우 만족해서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 다른 사람은 어떤 생각을 하는지 적당히 공유할 수 있는 만남의 장이 좋을 것 같습니다 100명이 넘어가면 너무 부담스러울 것 같아 택하게 되었습니다. 관심 기업: 현대모비스. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 IT (컴퓨터 공학 포함)입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 E. 소프트웨어 개발자, 반도체 엔지니어입니다.",0
TRAIN_119,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 한 두명보다는 여러 현직자들의 인사이트를 듣고 싶어서. 관심 기업: 네이버. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 D. 인공지능 전문가입니다.",0
TRAIN_120,"지원 동기: 현직자의 강의를 듣고 싶어서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 소규모는 부담스러움. 관심 기업: 네이버. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 IT (컴퓨터 공학 포함)입니다. 일일 평균 학습 시간은 1.0시간입니다. 자격증 보유 현황은 정보처리기사입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트입니다.",0
TRAIN_121,"지원 동기: 현직자의 강의를 듣고 싶어서. 얻고자 하는 점: 공모전 경험. 강의 규모 선택 이유: 너무 적은 인원은 경쟁이 치열할거 같아서 적당한 인원을 원합니다. 관심 기업: 카카오스타일. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 경영학입니다. 일일 평균 학습 시간은 4.0시간입니다. 자격증 보유 현황은 ADsP, SQLD입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트입니다.",0
TRAIN_122,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 다양한 직군의 현직자 분들을 만나뵈며 시야를 확장할 수 있을 것 같습니다. 관심 기업: 잘 모르겠습니다. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 IT (컴퓨터 공학 포함), 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트, D. 인공지능 전문가, E. 소프트웨어 개발자, F. UI/UX 디자이너, H. 자연과학계열 연구자입니다.",0
TRAIN_123,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: . 관심 기업: 네이버. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 경영학, 사회과학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 인사팀입니다.",0
TRAIN_124,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 인원이 너무 적으면 기회가 적어 제가 참여하기 힘들다고 생각하고 인원이 많으면 집중도가 떨어지며 질이 떨어질 수 있디고 생각하기때문에 3 40명 정도가 적당한 것 같습니다. 관심 기업: 현대해상 SK. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 자연과학입니다. 일일 평균 학습 시간은 4.0시간입니다. 자격증 보유 현황은 ADsP, SQLD입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트, D. 인공지능 전문가입니다.",1
TRAIN_125,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 인원이 어느정도 있어야 강사와의 시너지가 날 수 있다고 생각함. 관심 기업: 코트라. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 경영학, 인문학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 G. PM/서비스 기획자, I. 마케터입니다.",0
TRAIN_126,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 집중이 잘될 것 같아서. 관심 기업: 제약회사. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 의약학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가입니다.",0
TRAIN_127,"지원 동기: 학회 가입 시 코딩 테스트 면접 등을 보지 않아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 인원이 적어야 네트워킹이 좀 더 활발히 진행될 수 있을 것 같아서. 관심 기업: 아직 특별히 생각해 본 적 없음. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 IT (컴퓨터 공학 포함), 경영학입니다. 일일 평균 학습 시간은 1.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가입니다.",0
TRAIN_128,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 적당한 인원이 있어야 커뮤니케이션이 되면서 강연의 질이 높아진다고 생각합니다. 관심 기업: 토스. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 경영학, 사회과학입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, G. PM/서비스 기획자입니다.",0
TRAIN_129,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 너무 적으면 부담스럽고 너무 많아도 전달력이 떨어지기 때문. 관심 기업: 공기업. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 ADsP입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트, E. 소프트웨어 개발자입니다.",0
TRAIN_130,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 대규모 강의가 효율적이라는 생각이 들고 지나치게 큰 규모는 노쇼가 발생할 확률이 높을 것 같기 때문입니다. 관심 기업: 현대자동차 당근마켓. 직업은 직장인입니다. 전공 유형은 단일 전공이며, 전공 분야는 경영학입니다. 일일 평균 학습 시간은 1.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, 채용 데이터 분석 및 HR 전문가입니다.",0
TRAIN_131,"지원 동기: 혼자 공부하기 어려워서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 사람이 너무 적거나 많은 것보다는 어느 정도 인원이 있는 것이 좋다고 생각하고 같이 참여하는 분들의 질문도 같이 생각하고 공유할 수 있어서 선택했습니다. 관심 기업: 아모레퍼시픽. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 사회과학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 G. PM/서비스 기획자, I. 마케터입니다.",0
TRAIN_132,"지원 동기: 현직자의 강의를 듣고 싶어서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 적당한 인원. 관심 기업: 카카오. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 사회과학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 SQLD, 구글 애널리스트입니다. 희망 직무는 I. 마케터, J. MD입니다.",0
TRAIN_133,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 많이 참여할 수 있고 조언도 많이 얻을 수 있어서. 관심 기업: 검사 박사 교수. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 인문학입니다. 일일 평균 학습 시간은 2.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, C. 데이터 사이언티스트입니다.",0
TRAIN_134,"지원 동기: 이전 기수에 매우 만족해서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 인원이 적당한 것이 강의를 듣기 좋아서. 관심 기업: 개발자. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, E. 소프트웨어 개발자, F. UI/UX 디자이너입니다.",1
TRAIN_135,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 적당한 규모의 리스너가 있어야 질의등 강의가 활발할 것 같아서. 관심 기업: 세일즈포스. 직업은 대학생입니다. 전공 유형은 복수 전공 ( 다중전공, 이중전공 포함 )이며, 전공 분야는 경영학입니다. 일일 평균 학습 시간은 1.5시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 B. 데이터 분석가, I. 마케터입니다.",0
TRAIN_136,"지원 동기: 이전 기수에 매우 만족해서. 얻고자 하는 점: 데이터 분석 역량. 강의 규모 선택 이유: 적당히 집중하기 좋을 것 같다. 관심 기업: 펫 커머스 기업. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 공학 (컴퓨터 공학 제외), 자연과학입니다. 일일 평균 학습 시간은 3.0시간입니다. 자격증 보유 현황은 SQLD입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트, D. 인공지능 전문가입니다.",1
TRAIN_137,"지원 동기: 큰 규모인 만큼 커리큘럼이나 운영 등 관리가 잘 될것 같아서. 얻고자 하는 점: 프로젝트 경험. 강의 규모 선택 이유: 다양한 현직자들의 조언을 듣고싶어서 입니다. 관심 기업: 삼성전자ds. 직업은 대학생입니다. 전공 유형은 단일 전공이며, 전공 분야는 공학 (컴퓨터 공학 제외)입니다. 일일 평균 학습 시간은 1.0시간입니다. 자격증 보유 현황은 없음입니다. 희망 직무는 A. 데이터 엔지니어, B. 데이터 분석가입니다.",0
